Timestamp,URL,Response Time (ms),Status Code,Status
2024-12-13 15:38:19,https://www.google.com,282.845,200,Online
2024-12-13 15:38:19,https://www.github.com,149.24599999999998,200,Online
2024-12-13 15:38:19,https://www.wikipedia.org,117.118,200,Online
2024-12-13 15:38:20,https://datalab.onyxia-azure.ecdp.tech.ec.europa.eu/,237.899,200,Online
2024-12-13 15:38:20,https://datalab.onyxia-agnostic.ecdp.tech.ec.europa.eu/,262.31399999999996,200,Online
2024-12-13 15:38:21,https://portal.cloud-agnostic.ecdp.tech.ec.europa.eu/account,870.165,200,Online
2024-12-13 15:38:21,https://portal.eurostat.datalab.ecdp.tech.ec.europa.eu/,354.319,200,Online
2024-12-13 15:38:21,https://esurveillance.ec.europa.eu/product_safety/home,313.447,200,Online
